"","country","year","unemployment_rate_oecd","active_pop_oecd","vacancy_rate_lm_v1","vacancy_rate_lm_v2","vacancy_rate_lm_v3","vacancy_rate_oecd","unemployment_level_oecd","vacancy_stock_oecd","vacancy_stock_lm_v1","vacancy_stock_lm_v2","vacancy_stock_lm_v3","vacancy_stock_eurostat","becru_lm_v1","fegap_lm_v1","becru_lm_v2","fegap_lm_v2","becru_lm_v3","fegap_lm_v3","active_pop_growth_oecd","Labour_productivity_growth_old","neets_prc"
"86","Finland",2002,11.2652890325091,2609500,1.78276559169869,1.4155898086761,1.4155898086761,0.827448232268938,293968.95,21591.5825,46527.1986678575,36939.5529210272,36939.5529210272,46527.1986678575,4.48144727378309,6.78384175872602,3.9933730537242,7.27191597878491,3.9933730537242,7.27191597878491,0.181388010347534,1.883187773,8.6
"87","Finland",2003,11.1110301809605,2599650,1.45614637111899,1.44080023836242,1.44080023836242,0.897054668603774,288843.325,23320.835,37840.6506263832,37455.3215673022,37455.3215673022,37840.6506263832,4.02234835356155,7.088681827399,4.00109671629918,7.10993346466137,4.00109671629918,7.10993346466137,-0.377466947691129,2.303777123,9.6
"88","Finland",2004,11.1206542885579,2593450.25,1.42767798839971,1.44604176494288,1.44604176494288,0.905276004018891,288401.825,23479.2475,37023.7035730708,37502.569844045,37502.569844045,37023.7035730708,3.98455936640137,7.13609492215653,4.01010355910491,7.11055072945299,4.01010355910491,7.11055072945299,-0.238484026695901,4.006284368,9.1
"89","Finland",2005,10.5069303738519,2620525,1.57870803761953,1.49510439087642,1.49510439087642,1.11046377722466,275317.4,29101.75,41371.0597159748,39179.5432780015,39179.5432780015,41371.0597159748,4.07276017363026,6.43417020022162,3.96345275442748,6.54347761942439,3.96345275442748,6.54347761942439,1.04396643043374,2.819738167,7.8
"90","Finland",2006,9.36295877884642,2647850,1.82931614388241,1.53912888554131,1.53912888554131,1.29837014967301,247889.4,34384,48443.0648358043,40755.032647996,40755.032647996,48443.0648358043,4.13857604118244,5.22438273766398,3.79615599134903,5.56680278749739,3.79615599134903,5.56680278749739,1.0427299873117,3.379040157,7.7
"91","Finland",2007,8.06687338137362,2674949.75,1.96621056813501,1.59414111661231,1.59414111661231,1.52189503531918,215750.4,40713.6675,52596.5184527934,42642.9258491602,42642.9258491602,52596.5184527934,3.98260865442035,4.08426472695327,3.58604720266661,4.480826178707,3.58604720266661,4.480826178707,1.02346243178428,6.087162482,7
"92","Finland",2008,7.50561086196167,2703075,1.88903113755255,1.53942993591931,1.53942993591931,1.37828789893179,202891,37249.75,51047.5857330575,41609.7742187398,41609.7742187398,51047.5857330575,3.76541267653337,3.7401981854283,3.39917078833426,4.10644007362742,3.39917078833426,4.10644007362742,1.0514309661331,1.853092208,7.8
"93","Finland",2009,9.88938083701317,2678175,1.25553455894713,1.43877331501783,1.43877331501783,1.00562273648257,264805.35,26937.2525,33624.3975151816,38533.9580060758,38533.9580060758,33624.3975151816,3.52369967611594,6.36568116089723,3.77207863787902,6.11730219913415,3.77207863787902,6.11730219913415,-0.921173108404317,-2.761946515,9.9
"94","Finland",2010,9.91149333849921,2671775,1.56285495332811,1.46078317806408,1.46078317806408,1.07031146897073,264812.325,28596.4975,41757.9701496866,39028.8461427063,39028.8461427063,41757.9701496866,3.93576250032341,5.9757308381758,3.80506803334366,6.10642530515555,3.80506803334366,6.10642530515555,-0.238968700701037,3.787195672,9
"95","Finland",2011,9.09198442321977,2682375.25,1.71864218969518,1.52701674209142,1.52701674209142,1.30748967615503,243876.075,35072.4175,46103.0084913906,40960.3607663865,40960.3607663865,46103.0084913906,3.95295687021714,5.13902755300263,3.72607198442153,5.36591243879824,3.72607198442153,5.36591243879824,0.396749352022532,4.083405734,8.4
"96","Finland",2012,9.41077263810192,2690124.75,1.70445944200142,1.52681252260391,1.52681252260391,1.3177433266823,253150.25,35449.0825,45847.9375253703,41072.7052604087,41072.7052604087,45847.9375253703,4.00503186997824,5.40574076812368,3.79057851933345,5.62019411876847,3.79057851933345,5.62019411876847,0.288904395460702,1.335559265,8.6
"97","Finland",2013,10.9926813943761,2675950.25,1.06332866226326,1.51564573439094,1.51564573439094,1.26019700856704,294136.425,33722.585,28461.10229968,40557.7583232944,40557.7583232944,28461.10229968,3.41889356397185,7.57378783040426,4.08179012994358,6.91089126443254,4.08179012994358,6.91089126443254,-0.526908649868375,2.883031301,9.3
"98","Finland",2014,12.1538426923974,2679300,1.02160811943215,1.52315439896611,1.52315439896611,1.29016305232743,325653.15,34567.4175,27369.3865979018,40809.7389420035,40809.7389420035,27369.3865979018,3.52370038125467,8.63014231114272,4.30257817607853,7.85126451631887,4.30257817607853,7.85126451631887,0.125179830977799,1.861489191,10.2
"99","Finland",2015,13.0860972032627,2688875,1.0491484060188,1.53515502680235,1.53515502680235,1.34399314267036,351872,36137.9175,28207.4571463595,41278.1579027827,41278.1579027827,28207.4571463595,3.70530134021649,9.38079586304622,4.4820963736641,8.60400082959861,4.4820963736641,8.60400082959861,0.357369462172956,2.416977795,10.6
"100","Finland",2016,12.9900100674976,2684875,1.27674976390871,1.57141120465068,1.57141120465068,1.45989818038697,348766.85,39195.5825,34278.9475733576,42190.1402407077,42190.1402407077,34278.9475733576,4.0724675918722,8.91754247562545,4.51803578655492,8.47197428094273,4.51803578655492,8.47197428094273,-0.148761098972619,2.475057559,9.9
"101","Finland",2017,11.2111513528484,2707075.25,1.51004376973902,1.61604425387495,1.61604425387495,1.64065814575244,303405.775,44426.1675,40894.4671886064,43750.2199541541,43750.2199541541,40894.4671886064,4.11452661335054,7.09662473949786,4.25649112804115,6.95466022480725,4.25649112804115,6.95466022480725,0.826863448018995,3.351432316,9.4
"102","Finland",2018,9.33256617596556,2741750,1.78061473542543,1.70053893923893,1.70053893923893,1.971841298148,255883.325,54060.8325,48818.4313007737,46623.8651415189,46623.8651415189,48818.4313007737,4.07648192100213,5.25608425496343,3.98376608063947,5.34880009532609,3.98376608063947,5.34880009532609,1.28089346611255,0.797101449,8.5
"103","Finland",2019,8.74199709656833,2749700,1.82353970578068,1.7988905011379,1.7988905011379,2.31237051110486,240378.85,63584.835,50142.0876297846,49464.5040167237,49464.5040167237,50142.0876297846,3.99266562754906,4.74933146901927,3.96558892700591,4.77640816956242,3.96558892700591,4.77640816956242,0.289960791465305,1.41984184,8.2
"104","Finland",2020,12.5134446747954,2740825.25,1.57750966562488,2.0218475916391,1.71593581341152,2.0218475916391,342422.6,55425.335,43262.1065684338,55425.335,47030.843074044,43262.1065684338,4.44298097281003,8.07046370198538,5.02993816849116,7.48350650630425,4.63381784996185,7.87962682483356,-0.322753391279049,1.772107035,9.3
"105","Finland",2021,10.7240484513245,2785250.5,2.16214608268655,2.79118179563239,1.92758044257321,2.79118179563239,298609.65,77798.0825,60263.5912661901,77798.0825,53703.7619748571,60263.5912661901,4.81528393239402,5.90876451893047,5.47108479305673,5.25296365826776,4.54658839790679,6.1774600534177,1.62087130509324,4.875500609,7.7
"106","Finland",2022,8.821455884191,2830275,2.44127740111091,3.41708985274239,2.09682241220874,3.41708985274239,249657.25,96693.425,69082.8577987573,96693.425,59339.5064494947,69082.8577987573,4.64064875798334,4.18080712620766,5.49032853190806,3.33112735228294,4.30081694638151,4.52063893780949,1.61653323462288,4.466212851,7.8
"107","Germany",1970,0.428106512993594,34005672.5,3.23301432358435,3.23301432358435,3.23301432358435,2.01074197301172,145583.325,683693.675,1099299.98559719,1099299.98559719,1099299.98559719,NA,1.17646695173644,-0.748360438742849,1.17646695173644,-0.748360438742849,1.17646695173644,-0.748360438742849,NA,NA,NA
"108","Germany",1971,0.556467968325787,34234302.5,2.64343035999437,2.64343035999437,2.64343035999437,1.61425374534803,190500,552634.4,904968.67685122,904968.67685122,904968.67685122,NA,1.21284142485189,-0.656373456526107,1.21284142485189,-0.656373456526107,1.21284142485189,-0.656373456526107,0.672329006285643,12.31884058,NA
"109","Germany",1972,0.726681588928806,34162292.5,2.31164859949064,2.31164859949064,2.31164859949064,1.39014102954366,248250,474919.05,789734.362643765,789734.362643765,789734.362643765,NA,1.29608351479482,-0.569401925866019,1.29608351479482,-0.569401925866019,1.29608351479482,-0.569401925866019,-0.2103445805563,9.677419355,NA
"110","Germany",1973,0.821494893725363,34444172.5,2.33005630680682,2.33005630680682,2.33005630680682,1.40393692144348,283000,483546.075,802526.292545973,802526.292545973,802526.292545973,NA,1.38352063885378,-0.562025745128421,1.38352063885378,-0.562025745128421,1.38352063885378,-0.562025745128421,0.825120269665743,11.76470588,NA
"111","Germany",1974,1.77040744418877,34270580,1.40964248630176,1.40964248630176,1.40964248630176,0.782349148774839,606249.975,268229.35,483260.212643221,483260.212643221,483260.212643221,NA,1.57975996638521,0.190647477803561,1.57975996638521,0.190647477803561,1.57975996638521,0.190647477803561,-0.503982204827246,11.57894737,NA
"112","Germany",1975,3.23364464159252,33788347.5,1.14554284605981,1.14554284605981,1.14554284605981,0.60183491536094,1092416.675,203382.675,387107.237429718,387107.237429718,387107.237429718,NA,1.92465022429426,1.30899441729826,1.92465022429426,1.30899441729826,1.92465022429426,1.30899441729826,-1.40713259011082,9.622641509,NA
"113","Germany",1976,3.143952206903,33482197.5,1.15456872527131,1.15456872527131,1.15456872527131,0.606363149735376,1052666.5,203023.225,386574.254251467,386574.254251467,386574.254251467,NA,1.90523197848396,1.23872022841904,1.90523197848396,1.23872022841904,1.90523197848396,1.23872022841904,-0.906081601060839,8.17555938,NA
"114","Germany",1977,3.08550394264213,33392975,1.14264025595818,1.14264025595818,1.14264025595818,0.597857986562836,1030333.25,199644.3,381564.071512363,381564.071512363,381564.071512363,NA,1.87766371184527,1.20784023079685,1.87766371184527,1.20784023079685,1.87766371184527,1.20784023079685,-0.266477431775498,7.319013524,NA
"115","Germany",1978,2.94791312444725,33556765,1.19890169640013,1.19890169640013,1.19890169640013,0.636643603371578,989166.575,213663.25,402351.008573814,402351.008573814,402351.008573814,NA,1.87996224582836,1.06795087861889,1.87996224582836,1.06795087861889,1.87996224582836,1.06795087861889,0.490492386497459,6.745737583,NA
"116","Germany",1979,2.56446242946021,33877070,1.40968055793966,1.40968055793966,1.40968055793966,0.78042050111933,868666.675,264419.05,477610.39819312,477610.39819312,477610.39819312,NA,1.90133448619036,0.66312794326985,1.90133448619036,0.66312794326985,1.90133448619036,0.66312794326985,0.954516920805686,7.222222222,NA
"117","Germany",1980,2.63150838156274,34231385,1.39470511691914,1.39470511691914,1.39470511691914,0.772084224827589,900916.75,264275.275,477397.212335691,477397.212335691,477397.212335691,NA,1.91577091662369,0.715737464939052,1.91577091662369,0.715737464939052,1.91577091662369,0.715737464939052,1.04588442861204,6.347150259,NA
"118","Germany",1981,3.78497334246029,34349155,1.0031322376842,1.0031322376842,1.0031322376842,0.50858120689837,1300083.5,174697.75,344573.971344352,344573.971344352,344573.971344352,NA,1.94854529806141,1.83642804439888,1.94854529806141,1.83642804439888,1.94854529806141,1.83642804439888,0.344041002138827,5.907429963,NA
"119","Germany",1982,5.40796747383342,34371535,0.627296458294146,0.627296458294146,0.627296458294146,0.255222382048926,1858916.5,87708.3375,215588.316737547,215588.316737547,215588.316737547,NA,1.8418465850623,3.56612088877112,1.8418465850623,3.56612088877112,1.8418465850623,3.56612088877112,0.0651544412082335,5.69292697,NA
"120","Germany",1983,6.6002296031212,34335542.5,0.53287633785175,0.53287633785175,0.53287633785175,0.191368480825538,2266250,65709.3575,182968.797253127,182968.797253127,182968.797253127,NA,1.87539493971055,4.72483466341065,1.87539493971055,4.72483466341065,1.87539493971055,4.72483466341065,-0.104716009919254,6.147986942,NA
"121","Germany",1984,6.58898714800412,34401735,0.579226760926887,0.579226760926887,0.579226760926887,0.222950230824569,2266749.75,76708.845,199278.553288402,199278.553288402,199278.553288402,NA,1.95359097139788,4.63539617660624,1.95359097139788,4.63539617660624,1.95359097139788,4.63539617660624,0.192781284874121,4.715530497,NA
"122","Germany",1985,6.65102335924351,34662050,0.659071178329038,0.659071178329038,0.659071178329038,0.27805637357083,2305333.5,96407.2875,228486.895172502,228486.895172502,228486.895172502,NA,2.09368044421076,4.55734291503275,2.09368044421076,4.55734291503275,2.09368044421076,4.55734291503275,0.756691486635776,4.45423397,NA
"123","Germany",1986,6.35719456107475,34930527.5,0.812698719226729,0.812698719226729,0.812698719226729,0.382943777194103,2220416.5,133791.15,283918.721158145,283918.721158145,283918.721158145,NA,2.27299007425474,4.08420448682,2.27299007425474,4.08420448682,2.27299007425474,4.08420448682,0.77455747712556,4.592314902,NA
"124","Germany",1987,6.33639482587875,35189640,0.863745681205602,0.863745681205602,0.863745681205602,0.418586906605402,2229750.25,147306.875,303959.489183915,303959.489183915,303959.489183915,NA,2.33945157361,3.99694325226875,2.33945157361,3.99694325226875,2.33945157361,3.99694325226875,0.741793836351312,2.643369176,NA
"125","Germany",1988,6.05540845272278,36877762.5,0.890642949904866,0.890642949904866,0.890642949904866,0.444231454266873,2233000.25,163842.025,328477.38263183,328477.38263183,328477.38263183,NA,2.32232789399169,3.73308055873109,2.32232789399169,3.73308055873109,2.32232789399169,3.73308055873109,4.79721446425709,4.321257093,NA
"126","Germany",1989,5.47267696193474,37068155,1.11549595954062,1.11549595954062,1.11549595954062,0.596677324916639,2028500,221283.8,413650.563335307,413650.563335307,413650.563335307,NA,2.47077903482064,3.0018979271141,2.47077903482064,3.0018979271141,2.47077903482064,3.0018979271141,0.516279966822824,6.443514644,NA
"127","Germany",1990,4.70724194470218,39101152.5,1.24682178447066,1.24682178447066,1.24682178447066,0.693337848369624,1840500,271105.025,487524.189277291,487524.189277291,487524.189277291,NA,2.42262085383345,2.28462109086873,2.42262085383345,2.28462109086873,2.42262085383345,2.28462109086873,5.48448526774532,7.075471698,NA
"128","Germany",1991,4.33038360109395,39074997.5,1.41525662427216,1.41525662427216,1.41525662427216,0.806833295058356,1692000,315246.75,552976.399275819,552976.399275819,552976.399275819,NA,2.47560176060039,1.85478184049356,2.47560176060039,1.85478184049356,2.47560176060039,1.85478184049356,-0.0668906114723856,-3.634361233,NA
"129","Germany",1992,7.6769978467464,39004500,1.379980561735,1.379980561735,1.379980561735,0.782776581845881,2994333.5,305325.65,538265.648379328,538265.648379328,538265.648379328,NA,3.25485910616596,4.42213874058043,3.25485910616596,4.42213874058043,3.25485910616596,4.42213874058043,-0.180415878465507,8,NA
"130","Germany",1993,8.81362769978282,39101750,1.12501602163723,1.12501602163723,1.12501602163723,0.611192834650221,3446666.75,238969.25,439874.091920075,439874.091920075,439874.091920075,NA,3.14888430575043,5.66474339403239,3.14888430575043,5.66474339403239,3.14888430575043,5.66474339403239,0.24933020548911,5.890652557,NA
"131","Germany",1994,9.45094908473342,39074252.5,1.1620886821222,1.1620886821222,1.1620886821222,0.636088882205056,3693083.5,248459,453945.248174923,453945.248174923,453945.248174923,NA,3.31403695916051,6.13691212557291,3.31403695916051,6.13691212557291,3.31403695916051,6.13691212557291,-0.07032293951038,4.696868754,NA
"132","Germany",1995,9.29657817980405,38979750,1.27425422606196,1.27425422606196,1.27425422606196,0.711379230271729,3623916.5,277287.75,496691.774256427,496691.774256427,496691.774256427,NA,3.44183149406398,5.85474668574007,3.44183149406398,5.85474668574007,3.44183149406398,5.85474668574007,-0.241853634947975,3.531657652,NA
"133","Germany",1996,10.170947228161,39142000,1.2910227712566,1.2910227712566,1.2910227712566,0.723301419191156,3981250,283110.975,505326.301918603,505326.301918603,505326.301918603,NA,3.62366174977812,6.54728547838284,3.62366174977812,6.54728547838284,3.62366174977812,6.54728547838284,0.416241766558277,2.304855562,NA
"134","Germany",1997,11.1661416790846,39415250,1.31932472316215,1.31932472316215,1.31932472316215,0.743409864522999,4401333.75,293032.1,520037.089884448,520037.089884448,520037.089884448,NA,3.83819837678405,7.32794330230057,3.83819837678405,7.32794330230057,3.83819837678405,7.32794330230057,0.698099228450258,2.703514569,NA
"135","Germany",1998,10.7257688304814,39754000,1.57663520228411,1.57663520228411,1.57663520228411,0.918190153404702,4264083.5,364996.075,626743.41375441,626743.41375441,626743.41375441,NA,4.11225299680098,6.61351583368042,4.11225299680098,6.61351583368042,4.11225299680098,6.61351583368042,0.859438922751981,1.725650775,NA
"136","Germany",1999,10.3967850661814,39375157.5,1.70998330490519,1.70998330490519,1.70998330490519,1.00672640200196,4093750.25,396401.475,673310.529921433,673310.529921433,673310.529921433,NA,4.21643556666739,6.18034949951399,4.21643556666739,6.18034949951399,4.21643556666739,6.18034949951399,-0.952966997031745,1.495112133,NA
"137","Germany",2000,9.87152636103308,39300725,1.92387703472344,1.92387703472344,1.92387703472344,1.15070116097856,3879500,452249.975,756121.243596596,756121.243596596,756121.243596596,NA,4.35793561949446,5.51359074153862,4.35793561949446,5.51359074153862,4.35793561949446,5.51359074153862,-0.189034164498263,1.954674221,7.7
"138","Germany",2001,9.78615920388902,39455617.5,1.83380774021893,1.83380774021893,1.83380774021893,1.09053374844474,3861250,430250.025,723500.285821223,723500.285821223,723500.285821223,NA,4.23626421450626,5.54989498938276,4.23626421450626,5.54989498938276,4.23626421450626,5.54989498938276,0.394121228043503,3.86218394,7.4
"139","Germany",2002,10.3176815942995,39499430,1.61027317031953,1.61027317031953,1.61027317031953,0.939941736690169,4075500,371250,636016.572255014,636016.572255014,636016.572255014,NA,4.07606254260164,6.24161905169785,4.07606254260164,6.24161905169785,4.07606254260164,6.24161905169785,0.111042489703779,2.327447833,8.4
"140","Germany",2003,11.0695446460157,39591277.5,1.21147526002675,1.21147526002675,1.21147526002675,0.671326439369218,4382583.5,265750.025,479583.933554568,479583.933554568,479583.933554568,NA,3.6620321514713,7.40751249454435,3.6620321514713,7.40751249454435,3.6620321514713,7.40751249454435,0.232528671932734,2.091503268,10
"141","Germany",2004,11.0274698610811,39795710,0.982275062845404,0.982275062845404,0.982275062845404,0.517496222474808,4388667,205916.65,390864.550127194,390864.550127194,390864.550127194,NA,3.29120170315028,7.73626815793087,3.29120170315028,7.73626815793087,3.29120170315028,7.73626815793087,0.516357422414571,2.023047375,10.1
"142","Germany",2005,11.8723904156966,40932425,1.13282177268722,1.13282177268722,1.13282177268722,0.623055334132555,4859500.25,255083.325,463767.626231025,463767.626231025,463767.626231025,NA,3.66732904942332,8.20506136627328,3.66732904942332,8.20506136627328,3.66732904942332,8.20506136627328,2.8563757249211,2.008032129,10.9
"143","Germany",2006,10.8254446539114,41417725,1.36681348683791,1.47126631813109,1.47126631813109,0.852957828286845,4483333.75,353333.35,566047.428550243,609450.226280312,609450.226280312,566047.428550243,3.84660418473015,6.97884046918129,3.99087861229733,6.83456604161412,3.99087861229733,6.83456604161412,1.185612628619,1.993110236,9.6
"144","Germany",2007,9.03667498001935,41589625,1.36898618856382,1.71325572045729,1.71325572045729,1.0167330169202,3757916.75,422833.325,569445.819007266,712502.994575897,712502.994575897,569445.819007266,3.51725507152761,5.51941990849173,3.93473443874316,5.10194054127619,3.93473443874316,5.10194054127619,0.41503969616873,2.967430639,8.9
"145","Germany",2008,7.81704141678696,41677497.5,1.50688504302401,1.58808175930072,1.58808175930072,0.932606491077128,3257750.25,388666.65,627776.374796106,661841.531140759,661841.531140759,627776.374796106,3.43211054478954,4.38493087199743,3.5233649946745,4.29367642211246,3.5233649946745,4.29367642211246,0.211284665346225,0.937207123,8.4
"146","Germany",2009,8.19324541118432,41698877.5,1.4066172127713,1.2769279344167,1.2769279344167,0.72283079839869,3416333.25,301416.65,586537.139899938,532469.484117867,532469.484117867,586537.139899938,3.39481369501057,4.79843171617375,3.23452994097638,4.95871547020794,3.23452994097638,4.95871547020794,0.0512986654249094,-1.207056639,8.8
"147","Germany",2010,7.9215170640927,40837225,1.60257634817867,1.51294518020107,1.51294518020107,0.879086907869333,3234916.5,359000,654484.040818338,617852.588575582,617852.588575582,654484.040818338,3.56298132027221,4.35853574382049,3.46191003089329,4.45960703319941,3.46191003089329,4.45960703319941,-2.06636857311087,2.960526316,8.3
"148","Germany",2011,7.21813664021273,41184677.5,2.05900393323095,1.88571660184425,1.88571660184425,1.13167761541076,2972416.75,466166.65,847946.541437084,776756.529929001,776756.529929001,847946.541437084,3.85514873030814,3.3629879099046,3.68935768079342,3.52877895941931,3.68935768079342,3.52877895941931,0.850822992992301,3.696942036,7.5
"149","Germany",2012,7.00253921103651,41350350,1.94404490097654,1.92023119662697,1.92023119662697,1.15551638654973,2895583.25,477750,803930.612955234,793932.022202727,793932.022202727,803930.612955234,3.68961388862084,3.31292532241567,3.66694617476667,3.33559303626984,3.66694617476667,3.33559303626984,0.402267323812357,2.112676056,7.1
"150","Germany",2013,7.06859521565993,41711525,1.89243482655204,1.82966113280734,1.82966113280734,1.09564379424341,2948417,457000,789402.702232538,763164.458011036,763164.458011036,789402.702232538,3.65743841519088,3.41115680046905,3.59626666553537,3.47232855012456,3.59626666553537,3.47232855012456,0.873450889774815,2.456896552,6.3
"151","Germany",2014,6.90086833670889,41959450,2.0711866953328,1.9356105836308,1.9356105836308,1.1679149374712,2895500,490083.35,869101.195959874,812219.595109888,812219.595109888,869101.195959874,3.78060665571478,3.12026168099411,3.65477684527748,3.24609149143141,3.65477684527748,3.24609149143141,0.594380090394681,2.923853597,6.4
"152","Germany",2015,6.62284193865977,42158325,2.19103880930657,2.20162095053581,2.20162095053581,1.34796330563345,2792000,568333.325,923774.720448447,928246.63746221,928246.63746221,923774.720448447,3.80931801186337,2.8135239267964,3.81850593350862,2.80433600515115,3.81850593350862,2.80433600515115,0.473969511039825,2.370733701,6.2
"153","Germany",2016,6.24628179378845,43039172.5,2.2649396871593,2.45589563478844,2.45589563478844,1.52225067225966,2688333.25,655166.675,974797.680611032,1057000.88662387,1057000.88662387,974797.680611032,3.76130981599922,2.48497197778924,3.91665880451994,2.32962298926851,3.91665880451994,2.32962298926851,2.08937973697959,2.715112797,6.7
"154","Germany",2017,5.84624375984217,43282625,2.54518997139674,2.69862308771998,2.69862308771998,1.686702257023,2530333.25,730083.325,1101680.50451331,1168085.36073961,1168085.36073961,1101680.50451331,3.85743450856798,1.98880925127419,3.97200306983126,1.87424069001091,3.97200306983126,1.87424069001091,0.565653301071251,3.304178814,6.3
"155","Germany",2018,5.38951416342905,43380675,2.8976698152845,2.91851054626494,2.91851054626494,1.83529873757067,2338000,796166.65,1257032.91044475,1266072.00864023,1266072.00864023,1257032.91044475,3.95183913012873,1.43767503330031,3.96602495267137,1.42348921075768,3.96602495267137,1.42348921075768,0.226534319487323,2.013170273,5.9
"156","Germany",2019,5.17688316979685,43771372.5,3.11112142314999,2.81969868137431,2.81969868137431,1.76984451686057,2266000,774583.325,1361705.46339155,1234068.81165673,1234068.81165673,1361705.46339155,4.0132171801062,1.16366598969064,3.82063484875289,1.35624832104396,3.82063484875289,1.35624832104396,0.900625681827219,2.434526005,5.7
"157","Germany",2020,6.20696956404326,43516875,2.39250695979776,1.41263321462686,2.29117897788369,1.41263321462686,2700166.75,614916.675,1041370.34246428,614916.675,997319.225962884,1041370.34246428,3.85359804354662,2.35337152049664,2.96110982037909,3.24585974366417,3.77111100095182,2.43585856309144,-0.581424537236067,1.980554555,7.4
"158","Germany",2021,6.07430833002864,42960625,3.10571896352657,1.6391972737259,2.62966482555768,1.6391972737259,2609333.5,704333.325,1334466.4755025,704333.325,1129903.92565835,1334466.4755025,4.3433966628524,1.73091166717624,3.15546979930936,2.91883853071928,3.99667298575556,2.07763534427307,-1.27823976331021,4.007768362,7.8
"159","Germany",2022,5.50851581797874,43905150,4.21980618035552,1.9241960530053,3.04797585323978,1.9241960530053,2418833.5,844749.975,1852942.41413213,844749.975,1338110.10842737,1852942.41413213,4.82129330089892,0.687222517079816,3.25568186327717,2.25283395470156,4.09753867588685,1.41097714209188,2.19858300478636,5.398064845,6.8
"160","Sweden",1970,1.86194498611465,3851852.37788996,1.99896525428203,1.99896525428203,1.99896525428203,1.61697121443434,71740.5003489212,62241.3325,76959.4720698216,76959.4720698216,76959.4720698216,NA,1.92923905533447,-0.0672940692198152,1.92923905533447,-0.0672940692198152,1.92923905533447,-0.0672940692198152,NA,NA,NA
"161","Sweden",1971,3.07386936449248,3895791.15385225,1.38299928115215,1.38299928115215,1.38299928115215,0.923544171189447,119771.601941944,35972.9975,53873.1232114887,53873.1232114887,53873.1232114887,NA,2.06183392188816,1.01203544260432,2.06183392188816,1.01203544260432,2.06183392188816,1.01203544260432,1.14071806631287,10.4644286,NA
"162","Sweden",1972,3.32686393978112,3908949.87993744,1.28168278550728,1.28168278550728,1.28168278550728,0.810452803109707,130044.797164556,31680.1675,50100.30049663,50100.30049663,50100.30049663,NA,2.06494170410265,1.26192223567847,2.06494170410265,1.26192223567847,2.06494170410265,1.26192223567847,0.337767748976313,11.73747362,NA
"163","Sweden",1973,3.0563463767273,3926358.32239673,1.35718491464145,1.35718491464145,1.35718491464145,0.89922705991947,119983.223493786,35318.4975,53297.9053559307,53297.9053559307,53297.9053559307,NA,2.03667061559137,1.01967576113593,2.03667061559137,1.01967576113593,2.03667061559137,1.01967576113593,0.445348315890243,12.08286359,NA
"164","Sweden",1974,2.4110989231894,3989191.23385991,1.63383948276497,1.63383948276497,1.63383948276497,1.22416044059669,96135.1325230881,48855.665,65195.2628191535,65195.2628191535,65195.2628191535,NA,1.9847792364792,0.426319686710205,1.9847792364792,0.426319686710205,1.9847792364792,0.426319686710205,1.60028469904978,12.23627631,NA
"165","Sweden",1975,1.99471853653289,4080488.6170649,1.62895711438668,1.62895711438668,1.62895711438668,1.2328119959015,81414.7523269468,50281.92,66448.7499735902,66448.7499735902,66448.7499735902,NA,1.80258451987257,0.192134016660314,1.80258451987257,0.192134016660314,1.80258451987257,0.192134016660314,2.28861886665311,16.80595075,NA
"166","Sweden",1976,1.94059577888503,4122031.82822943,1.52983911448047,1.52983911448047,1.52983911448047,1.12630145127984,79996.3359512784,46428.5,63062.1098071055,63062.1098071055,63062.1098071055,NA,1.72302040844965,0.217575370435378,1.72302040844965,0.217575370435378,1.72302040844965,0.217575370435378,1.01809403390542,11.91353052,NA
"167","Sweden",1977,2.23443064939877,4151026.16321241,1.34181393525822,1.34181393525822,1.34181393525822,0.91665283339619,92767.0433020514,38043.835,55693.1120670411,55693.1120670411,55693.1120670411,NA,1.73152827950667,0.502902369892097,1.73152827950667,0.502902369892097,1.73152827950667,0.502902369892097,0.703399104888326,10.97266261,NA
"168","Sweden",1978,2.8195798566798,4184153.77653639,1.25885364039122,1.25885364039122,1.25885364039122,0.82708619622353,117975.828994468,34609.585,52674.8661992794,52674.8661992794,52674.8661992794,NA,1.88399532031136,0.935584536368435,1.88399532031136,0.935584536368435,1.88399532031136,0.935584536368435,0.798058408245428,13.60063015,NA
"169","Sweden",1979,2.59745702858628,4237879.26400638,1.55050419795024,1.55050419795024,1.55050419795024,1.16660111101365,110048.291977545,49462.0825,65728.2225959645,65728.2225959645,65728.2225959645,NA,2.00683034330717,0.59062668527911,2.00683034330717,0.59062668527911,2.00683034330717,0.59062668527911,1.28402277591392,11.45568502,NA
"170","Sweden",1980,2.50234219671599,4280255.91524224,1.62814754749143,1.62814754749143,1.62814754749143,1.26087187610741,107119.718972318,53960.6675,69681.876403062,69681.876403062,69681.876403062,NA,2.01846038122314,0.48388181549285,2.01846038122314,0.48388181549285,2.01846038122314,0.48388181549285,0.999949469910008,12.08602203,NA
"171","Sweden",1981,3.17891670057681,4312968.08017526,1.12813434736384,1.12813434736384,1.12813434736384,0.696431377751218,137115.849670975,30032.75,48652.4411206808,48652.4411206808,48652.4411206808,NA,1.8937383972791,1.28517830329771,1.8937383972791,1.28517830329771,1.8937383972791,1.28517830329771,0.76425722154914,9.709752196,NA
